Dataset 	CL_b 		CL_b_up 		CL_b_do 		CL_s+b 		CL_s+b_up 		CL_s+b_do 		CL_exp\\ 
254664		0.881279		0.878704		0.883969		3.88118e-06		1.69242e-06		9.1548e-06		0.000001
254668		0.900081		0.897307		0.902912		0.000420515		0.000219216		0.000818796		0.000004
254689		0.520445		0.521695		0.519194		0.5		0.5		0.5		0.959110
254692		0.531071		0.533106		0.529043		0.5		0.5		0.5		0.937857
254713		0.515251		0.516253		0.514248		0.5		0.5		0.5		0.969498
254728		0.526023		0.527663		0.52438		0.5		0.5		0.5		0.947954
254730		0.504109		0.504363		0.50386		0.5		0.5		0.5		0.991781
254732		0.533501		0.53545		0.531549		0.5		0.5		0.5		0.932998
254737		0.519265		0.520542		0.517986		0.5		0.5		0.5		0.961470
254741		0.534486		0.536594		0.532375		0.5		0.5		0.5		0.931028
254745		0.5		0.5		0.5		0.5		0.5		0.5		0.999999
254746		0.530023		0.531963		0.52808		0.5		0.5		0.5		0.939955
254750		0.524527		0.526064		0.522989		0.5		0.5		0.5		0.950946
254751		0.539816		0.542327		0.537299		0.5		0.5		0.5		0.920369
254753		0.648713		0.657702		0.639562		0.5		0.5		0.5		0.702575
254777		0.564121		0.568474		0.559729		0.5		0.5		0.5		0.871759
254795		0.54763		0.550567		0.544687		0.5		0.5		0.5		0.904739
254799		0.595186		0.600777		0.589564		0.5		0.5		0.5		0.809628
254801		0.932894		0.931582		0.934097		0.298537		0.258624		0.342073		0.042733
254807		0.92713		0.92546		0.928917		0.393425		0.354723		0.434978		0.084501
254812		0.548416		0.551468		0.545356		0.5		0.5		0.5		0.903168
254826		0.509189		0.509784		0.508595		0.5		0.5		0.5		0.981621
254852		0.512649		0.513527		0.511771		0.5		0.5		0.5		0.974701
254853		0.567522		0.571628		0.563402		0.5		0.5		0.5		0.864956
254854		0.504447		0.504787		0.504369		0.5		0.5		0.5		0.991107
254868		0.504406		0.50472		0.504091		0.5		0.5		0.5		0.991188
254904		0.524067		0.525556		0.522577		0.5		0.5		0.5		0.951865
254924		0.557567		0.561292		0.553831		0.5		0.5		0.5		0.884866
254929		0.509619		0.510279		0.508959		0.5		0.5		0.5		0.980763
254945		0.899261		0.896703		0.901953		1.21525e-05		4.64675e-06		3.24066e-05		0.000001
254953		0.505929		0.506264		0.505589		0.5		0.5		0.5		0.988141
254958		0.508416		0.509032		0.507799		0.5		0.5		0.5		0.983168
254967		0.52917		0.531076		0.527268		0.5		0.5		0.5		0.941659
254979		0.601012		0.6086		0.59336		0.5		0.5		0.5		0.797976
254991		0.520994		0.522266		0.519721		0.5		0.5		0.5		0.958012
254992		0.509857		0.510449		0.509264		0.5		0.5		0.5		0.980287
255011		0.508101		0.508737		0.507469		0.5		0.5		0.5		0.983797
255030		0.526664		0.528364		0.524962		0.5		0.5		0.5		0.946672
255036		0.516465		0.517531		0.515399		0.5		0.5		0.5		0.967069
255049		0.508611		0.509141		0.508081		0.5		0.5		0.5		0.982777
255059		0.540333		0.542985		0.537687		0.5		0.5		0.5		0.919333
255064		0.532351		0.534275		0.530425		0.5		0.5		0.5		0.935297
255070		0.529674		0.531442		0.527911		0.5		0.5		0.5		0.940651
255080		0.507167		0.507594		0.50674		0.5		0.5		0.5		0.985666
255093		0.54685		0.54981		0.543883		0.5		0.5		0.5		0.906300
255096		0.533124		0.535165		0.53108		0.5		0.5		0.5		0.933751
